ticker,period_end,revenue,net_income,eps,bvps,cfo,total_debt,roe,shares_out,announce_date,announce_date_est
868 HK Equity,2026-06-30,9520.817,1184.067,0.2672,8.3533,939.423,4010.759,8.0611,4424.10885,2026-07-31,False
883 HK Equity,2016-06-30,66832.0,-7735.0,-0.17,8.309,32526.0,158987.0,-0.5894,44647.45703,2016-08-24,False
883 HK Equity,2016-12-31,79658.0,8372.0,0.1875,8.5642,38393.0,150476.0,0.1658,44647.45703,2017-03-23,False
883 HK Equity,2017-06-30,92362.0,16250.0,0.36,8.6197,48847.0,146148.0,6.5153,44647.45703,2017-08-24,False
883 HK Equity,2017-12-31,94028.0,8427.0,0.1887,8.5106,43579.0,132250.0,6.474,44647.45598,2018-03-29,False
883 HK Equity,2018-06-30,105649.0,25477.0,0.57,8.8693,58406.0,134273.0,8.684,44647.45598,2018-08-23,False
883 HK Equity,2018-12-31,122062.0,27198.0,0.6092,9.4048,64615.0,142470.0,13.1708,44647.45598,2019-03-21,False
883 HK Equity,2019-06-30,109307.0,30288.0,0.68,9.6504,58181.0,148920.0,13.9047,44647.45598,2019-08-29,False
883 HK Equity,2019-12-31,123892.0,30757.0,0.6889,10.0384,64490.0,158547.0,14.0643,44647.45598,2020-03-25,False
883 HK Equity,2020-06-30,74560.0,10383.0,0.23,9.8926,34213.0,147588.0,9.4299,44647.45598,2020-08-19,False
883 HK Equity,2020-12-31,80812.0,14573.0,0.3264,9.7141,47587.0,143549.0,5.6596,44647.45598,2021-03-25,False
883 HK Equity,2021-06-30,110233.2338,33328.9271,0.7736,10.6034,61396.574,136542.1566,10.6628,44647.45598,2021-08-19,False
883 HK Equity,2021-12-31,135878.0,36991.0,0.8285,10.7713,80298.0,135142.0,15.3769,44647.45598,2022-03-30,False
883 HK Equity,2022-06-30,202355.0,71887.0,1.57,11.5181,102227.0,129782.0,21.6565,44647.45598,2022-08-25,False
883 HK Equity,2022-12-31,219875.0,69813.0,1.4661,12.7884,104156.0,134396.0,26.2871,44576.76398,2023-03-29,False
883 HK Equity,2023-06-30,192064.0,63761.0,1.34,13.382,101636.0,121305.0,22.5398,44576.76398,2023-08-17,False
883 HK Equity,2023-12-31,224545.0,60082.0,1.2631,14.0137,111561.0,120177.0,19.599,44576.76398,2024-03-21,False
883 HK Equity,2024-06-30,226770.0,79731.0,1.68,15.1198,118731.0,93117.0,20.6254,44576.76398,2024-08-28,False
883 HK Equity,2024-12-31,193736.0,58205.0,1.2243,15.7279,102949.0,91887.0,19.5082,44539.95398,2025-03-27,False
883 HK Equity,2025-06-30,207608.0,69533.0,1.46,16.5468,109914.0,72437.0,16.9676,44539.95398,2025-08-27,False
883 HK Equity,2025-12-31,190612.0,52549.0,1.1056,16.8893,101128.0,69800.0,15.7495,44539.95398,2026-03-26,False
883 HK Equity,2026-06-30,242660.0,85818.0,1.81,18.0108,144016.0,68088.0,16.8481,44539.95398,2026-08-26,False
939 HK Equity,2016-06-30,473942.0,133410.0,0.53,5.9006,-29509.0,2517283.0,16.5423,240417.3125,2016-08-25,False
939 HK Equity,2016-12-31,421812.0,98050.0,0.3879,6.2271,320627.0,2818006.0,15.5084,240417.3125,2017-03-29,False
939 HK Equity,2017-06-30,473988.0,138339.0,0.55,6.4349,94356.0,2522434.0,15.2609,240417.3125,2017-08-30,False
939 HK Equity,2017-12-31,460742.0,103925.0,0.4115,6.8002,366933.0,2617360.0,14.8125,240417.31988,2018-03-27,False
939 HK Equity,2018-06-30,502640.0,147027.0,0.59,7.0742,449480.0,2496917.0,14.7987,240417.31988,2018-08-28,False
939 HK Equity,2018-12-31,494753.0,107628.0,0.4305,7.587,408126.0,2837056.0,14.1595,240417.31988,2019-03-27,False
939 HK Equity,2019-06-30,551366.0,154190.0,0.62,7.9041,-235721.0,3185874.0,13.9832,240417.31988,2019-08-28,False
939 HK Equity,2019-12-31,544069.0,112543.0,0.4343,8.3862,236474.0,3247657.0,13.1601,240417.3199,2020-03-29,False
939 HK Equity,2020-06-30,601196.0,137626.0,0.55,8.6454,-290901.0,3881303.0,11.9011,240417.3199,2020-08-30,False
939 HK Equity,2020-12-31,580029.0,133424.0,0.5337,9.059,806446.0,3557905.0,12.4293,240417.31988,2021-03-26,False
939 HK Equity,2021-06-30,644715.0,153300.0,0.61,9.3476,155409.0,4007474.0,12.7477,240417.31988,2021-08-27,False
939 HK Equity,2021-12-31,648150.0,149213.0,0.5787,9.9526,352892.0,3506148.0,12.5381,240417.31988,2022-03-29,False
939 HK Equity,2022-06-30,657268.0,161899.0,0.65,10.2366,-331905.0,4660443.0,12.5228,240417.31988,2022-08-30,False
939 HK Equity,2022-12-31,663936.0,162828.0,0.6331,10.8615,250570.0,4615005.0,12.3061,240417.31988,2023-03-29,False
939 HK Equity,2023-06-30,712102.0,167344.0,0.67,11.1807,-543271.0,5472237.0,12.1629,240417.31988,2023-08-23,False
939 HK Equity,2023-12-31,710356.0,165309.0,0.6408,11.8002,781125.0,5267815.0,11.5624,240417.31988,2024-03-28,False
939 HK Equity,2024-06-30,723376.0,164326.0,0.66,12.1382,-48160.0,5761919.0,11.133,240417.31988,2024-08-30,False
939 HK Equity,2024-12-31,688257.0,171251.0,0.6565,12.648,1013386.0,5855567.0,10.7478,240417.31988,2025-03-28,False
939 HK Equity,2025-06-30,694007.0,162076.0,0.65,13.9895,-309952.0,7458834.0,10.1975,240417.31988,2025-08-29,False
939 HK Equity,2025-12-31,662074.0,176830.0,0.6757,13.2394,673293.0,8394214.0,10.2302,240417.31988,2026-03-27,False
939 HK Equity,2026-06-30,708942.0,169564.0,0.65,13.6858,751897.0,8837550.0,9.9775,240417.31988,2026-08-28,False
941 HK Equity,2016-06-30,370351.0,60572.0,2.96,46.7353,143899.0,4996.0,12.0937,20475.48242,2016-08-11,False
941 HK Equity,2016-12-31,338070.0,48169.0,2.3525,47.8143,125376.0,4998.0,11.4684,20475.48242,2017-03-23,False
941 HK Equity,2017-06-30,388871.0,62675.0,3.06,49.7356,138265.0,5000.0,11.2231,20475.48242,2017-08-10,False
941 HK Equity,2017-12-31,351643.0,51604.0,2.5203,48.1374,123053.0,0.0,11.6335,20475.4829,2018-03-22,False
941 HK Equity,2018-06-30,391832.0,65641.0,3.21,50.3862,118317.0,0.0,11.4383,20475.4829,2018-08-09,False
941 HK Equity,2018-12-31,344987.0,52140.0,2.5465,51.3983,100193.0,0.0,11.5583,20475.4829,2019-03-21,False
941 HK Equity,2019-06-30,389427.0,56063.0,2.74,52.7529,126182.0,80151.0,10.2474,20475.4829,2019-08-08,False
941 HK Equity,2019-12-31,356490.0,50578.0,2.4702,53.9071,112896.0,74303.0,9.8917,20475.4829,2020-03-19,False
941 HK Equity,2020-06-30,389863.0,55765.0,2.72,55.0119,160065.0,70208.0,9.6389,20475.4829,2020-08-13,False
941 HK Equity,2020-12-31,378207.0,52078.0,2.5434,56.1118,91374.0,66633.0,9.5746,20475.4829,2021-03-25,False
941 HK Equity,2021-06-30,443647.0,59118.0,2.89,55.8071,139985.0,71536.0,9.801,20475.4829,2021-08-12,False
941 HK Equity,2021-12-31,404611.0,57030.0,2.7853,58.9168,141800.0,56981.0,9.8628,20475.4829,2022-03-23,False
941 HK Equity,2022-06-30,496934.0,70275.0,3.29,60.0794,142052.0,60478.0,10.4944,20460.0589,2022-08-11,False
941 HK Equity,2022-12-31,440325.0,55184.0,2.5837,60.7292,127589.0,112660.0,10.0219,20460.0589,2023-03-23,False
941 HK Equity,2023-06-30,530719.0,76173.0,3.56,62.3534,156037.0,112328.0,10.0417,20470.12361,2023-08-02,False
941 HK Equity,2023-12-31,478590.0,55593.0,2.6033,62.7245,134693.0,141135.0,9.9858,20486.42738,2024-03-21,False
941 HK Equity,2024-06-30,546744.0,80201.0,3.75,64.3367,120719.0,95670.0,10.0132,20524.84089,2024-08-08,False
941 HK Equity,2024-12-31,494015.0,58172.0,2.7095,64.6936,178312.0,88442.0,10.1233,20607.81696,2025-03-20,False
941 HK Equity,2025-06-30,543769.0,84235.0,3.9,69.0309,71297.0,91932.0,10.1386,20703.47095,2025-08-07,False
941 HK Equity,2025-12-31,506418.0,52860.0,2.4442,65.9968,140234.0,101197.0,9.7213,20737.81869,2026-03-26,False
941 HK Equity,2026-06-30,538035.0,78934.0,3.64,70.0929,122919.0,98828.0,9.1317,20776.64698,2026-08-13,False
960 HK Equity,2016-06-30,18368.539,3730.451,0.639,9.7283,2702.829,56765.475,16.6451,5835.66357,2016-08-17,False
960 HK Equity,2016-12-31,36430.956,5422.502,0.9348,10.5739,27681.725,57872.07,15.6609,5841.23096,2017-03-24,False
960 HK Equity,2017-06-30,18594.189,4404.89,0.76,10.8788,26780.51,69601.454,16.3348,5872.282,2017-08-16,False
960 HK Equity,2017-12-31,53480.852,8193.707,1.4081,11.9451,41772.085,77404.193,19.041,5907.47111,2018-03-23,False
960 HK Equity,2018-06-30,27120.815,5429.65,0.929,12.3326,23573.013,107932.22,19.9753,5930.26711,2018-08-21,False
960 HK Equity,2018-12-31,88677.645,10807.22,1.8492,13.7513,36795.605,119819.922,21.3323,5938.37161,2019-03-25,False
960 HK Equity,2019-06-30,38569.813,6309.981,1.078,14.0951,5383.969,149116.814,21.8258,5958.24361,2019-08-26,False
960 HK Equity,2019-12-31,112456.619,12026.596,2.0505,15.7036,24260.015,157255.074,20.8824,5977.50061,2020-03-24,False
960 HK Equity,2020-06-30,51141.34,6338.613,1.079,15.7668,15255.615,181109.189,20.5757,5994.56011,2020-08-26,False
960 HK Equity,2020-12-31,133405.956,13663.412,2.3295,17.8829,14979.203,181079.218,19.7746,6058.31211,2021-03-26,False
960 HK Equity,2021-06-30,60615.215,7419.311,1.259,18.0856,6299.256,207176.075,20.6471,6065.28761,2021-08-25,False
960 HK Equity,2021-12-31,162760.262,16434.375,2.7881,20.5701,16438.085,208134.202,20.4495,6074.31011,2022-03-25,False
960 HK Equity,2022-06-30,94804.581,7480.032,1.268,20.3737,4223.346,228422.541,20.4871,6077.73711,2022-08-26,False
960 HK Equity,2022-12-31,155760.526,16882.014,2.8001,23.4547,-65.261,222871.446,18.2453,6281.54203,2023-03-17,False
960 HK Equity,2023-06-30,62044.415,8057.952,1.316,23.3645,9638.073,221791.941,18.4385,6341.70475,2023-08-18,False
960 HK Equity,2023-12-31,118692.16,4792.059,0.7585,25.0179,16387.943,207477.775,8.7395,6591.75515,2024-03-22,False
960 HK Equity,2024-06-30,46855.05,5865.716,0.899,25.0808,2251.558,201532.333,7.0045,6767.48869,2024-08-23,False
960 HK Equity,2024-12-31,80619.898,4535.455,0.6807,25.6993,20694.945,190263.097,6.6377,6888.16328,2025-03-28,False
960 HK Equity,2025-06-30,58750.323,3215.852,0.477,25.042,9006.654,183021.86,4.8053,6987.17946,2025-08-29,False
960 HK Equity,2025-12-31,38558.308,-2194.002,-0.3211,23.121,7824.321,165940.615,0.6303,7041.63119,2026-03-27,False
960 HK Equity,2026-06-30,39795.243,1961.42,0.285,23.2706,,158710.356,-0.1409,7097.40253,2026-08-28,False
9618 HK Equity,2020-06-30,,,,,,,,2639.48993,2020-08-17,False
9618 HK Equity,2020-12-31,,,,,,,,2678.91275,2021-03-11,False
9618 HK Equity,2021-06-30,,,,,,,,2673.71967,2021-08-23,False
9618 HK Equity,2021-12-31,,,,,,,,2673.71967,2022-03-10,False
9618 HK Equity,2022-06-30,,,,,,,,2731.42774,2022-08-23,False
9618 HK Equity,2022-12-30,,,,,,,,2731.42774,2023-04-20,False
9618 HK Equity,2023-06-30,,,,,,,,3146.0,2023-08-16,False
9618 HK Equity,2023-12-29,,,,,,,,2756.6422,2024-03-06,False
9618 HK Equity,2024-06-28,,,,,,,,2737.2993,2024-08-15,False
9618 HK Equity,2024-12-31,,,,,,,,2917.2,2025-03-06,False
9618 HK Equity,2025-06-30,,,,,,,,2584.10517,2025-08-14,False
9618 HK Equity,2025-12-31,,,,,,,,2584.10517,2026-03-05,False
9618 HK Equity,2026-06-30,,,,,,,,2409.87538,2026-08-13,False
9633 HK Equity,2019-06-30,12309.589,2876.745,0.27,,4052.653,,,,2020-09-24,False
9633 HK Equity,2019-12-31,11711.452,2071.823,0.1918,0.915,3419.186,1036.362,,,2020-08-25,False
9633 HK Equity,2020-06-30,11544.593,2864.498,0.27,1.1636,4504.242,2290.769,,,2020-09-24,False
9633 HK Equity,2020-12-31,11332.704,2412.928,0.2179,1.4165,3924.931,2469.33,41.5969,5034.6664,2021-03-25,False
9633 HK Equity,2021-06-30,15174.757,4012.918,0.36,1.5643,6585.281,1805.0,42.6119,5034.6664,2021-08-25,False
9633 HK Equity,2021-12-31,14521.649,3148.876,0.28,1.8443,4814.989,2590.133,39.5309,5034.6664,2022-03-28,False
9633 HK Equity,2022-06-30,16598.761,4608.325,0.41,1.7931,5977.699,2915.836,41.0878,5034.6664,2022-08-24,False
9633 HK Equity,2022-12-31,16640.426,3886.925,0.3457,2.1415,6063.811,2524.95,37.9035,5034.6664,2023-03-28,False
9633 HK Equity,2023-06-30,20462.425,5775.421,0.51,1.979,7992.141,4002.013,45.552,5034.6664,2023-08-29,False
9633 HK Equity,2023-12-31,22204.796,6304.077,0.5606,2.5404,9312.796,3209.899,45.8817,5034.6664,2024-03-26,False
9633 HK Equity,2024-06-30,22173.084,6239.579,0.55,2.3475,5537.057,3946.159,51.5576,5034.6664,2024-08-27,False
9633 HK Equity,2024-12-31,20722.908,5883.725,0.5232,2.8709,5485.087,3747.047,39.8412,5034.6664,2025-03-25,False
9633 HK Equity,2025-06-30,25622.201,7622.082,0.677,2.7894,10406.067,4551.708,46.7556,5034.6664,2025-08-26,False
9633 HK Equity,2025-12-31,26930.709,8246.192,0.7333,3.5095,10735.585,4492.699,44.2277,5034.6664,2026-03-24,False
9633 HK Equity,2026-06-30,29718.1,8886.846,0.79,3.3047,,5273.283,49.9969,5034.6664,2026-08-25,False
968 HK Equity,2016-06-30,3174.932,1115.823,0.1642,0.9472,434.645,5071.312,30.4045,6794.74588,2016-08-02,False
968 HK Equity,2016-12-31,2832.149,869.807,0.128,0.9148,255.511,6665.931,33.2028,6794.74588,2017-02-28,False
968 HK Equity,2017-06-30,5309.673,1254.909,0.1825,1.2077,199.969,7541.67,27.5908,7423.68018,2017-07-31,False
968 HK Equity,2017-12-31,4217.358,1077.122,0.145,1.4997,1112.337,7932.688,28.5495,7423.89464,2018-02-26,False
968 HK Equity,2018-06-30,4177.429,1213.953,0.1635,1.4274,794.538,8469.455,23.4173,7427.10963,2018-07-30,False
968 HK Equity,2018-12-31,3494.203,649.193,0.0859,1.3622,1525.386,8769.509,18.1285,7659.67547,2019-02-25,False
968 HK Equity,2019-06-30,3997.036,952.716,0.1207,1.6646,498.695,8547.404,13.3503,8047.67557,2019-08-07,False
968 HK Equity,2019-12-31,5099.065,1463.746,0.1814,1.7542,1133.227,7309.64,19.6375,8081.56942,2020-03-16,False
968 HK Equity,2020-06-30,4622.918,1406.467,0.1739,1.8295,1281.823,8337.418,20.2597,8164.81072,2020-08-03,False
968 HK Equity,2020-12-31,7692.911,3154.386,0.3764,3.0107,3063.207,6808.229,22.4128,8809.2537,2021-03-01,False
968 HK Equity,2021-06-30,8074.911,3072.425,0.3487,3.2192,3331.69,7332.53,28.7577,8811.01466,2021-08-02,False
968 HK Equity,2021-12-31,7989.744,1851.922,0.2084,3.4409,453.768,8848.486,17.3289,8890.27084,2022-02-28,False
968 HK Equity,2022-06-30,9697.539,1904.638,0.2142,3.3843,2996.181,7849.834,12.8489,8894.41234,2022-08-01,False
968 HK Equity,2022-12-31,10846.502,1915.506,0.2153,3.3439,2926.746,8912.653,12.721,8895.98534,2023-02-27,False
968 HK Equity,2023-06-30,12141.921,1391.509,0.1563,3.2605,2305.048,9493.47,11.1849,8902.51134,2023-07-31,False
968 HK Equity,2023-12-31,12997.985,2650.3032,0.2977,3.5997,3392.3717,11542.4526,13.2818,8903.25084,2024-02-28,False
968 HK Equity,2024-06-30,12673.2038,1962.449,0.2203,3.8384,1260.6836,13032.7546,14.5222,8909.89184,2024-07-31,False
968 HK Equity,2024-12-31,11084.6722,-869.8377,-0.0969,3.4054,134.3066,13348.1285,3.4653,9078.44737,2025-02-28,False
968 HK Equity,2025-06-30,11748.5305,801.4737,0.0882,3.6833,1690.9429,15514.3309,-0.184,9078.44737,2025-08-01,False
968 HK Equity,2025-12-31,10873.0095,108.1564,0.0119,3.6322,4490.936,14611.6347,2.8685,9147.04362,2026-02-27,False
968 HK Equity,2026-06-30,8430.106,39.016,0.0043,3.2289,1240.444,13362.535,0.4721,9147.04362,2026-07-31,False
981 HK Equity,2016-06-30,1324.533,159.061,0.0378,0.922,372.154,2531.757,7.5903,4219.0125,2016-08-10,False
981 HK Equity,2016-12-31,1589.647,217.569,0.05,0.976,605.048,3025.283,9.5585,4250.84082,2017-02-14,False
981 HK Equity,2017-06-30,1544.278,106.062,0.02,1.0106,392.142,2879.714,7.5349,4650.693,2017-08-08,False
981 HK Equity,2017-12-31,1556.897,73.617,0.0169,1.0645,688.544,3313.048,3.8296,4914.368,2018-02-08,False
981 HK Equity,2018-06-30,1721.757,80.976,0.02,1.1293,205.415,3448.297,2.9902,4931.847,2018-08-09,False
981 HK Equity,2018-12-31,1638.227,53.079,0.0106,1.1941,593.973,3426.158,2.383,5039.817,2019-02-14,False
981 HK Equity,2019-06-30,1459.781,30.811,0.0061,1.1923,356.208,4205.985,1.4386,5051.54182,2019-08-08,False
981 HK Equity,2019-12-31,1655.891,203.87,0.0404,1.2326,662.849,3945.534,3.8312,5056.43171,2020-02-13,False
981 HK Equity,2020-06-30,1843.375,202.133,0.04,1.2319,407.548,4121.66,6.2303,5690.57412,2020-08-06,False
981 HK Equity,2020-12-31,2063.6,513.417,0.0685,1.9698,1252.862,6373.417,6.6849,5765.04293,2021-02-04,False
981 HK Equity,2021-06-30,2447.751,846.679,0.11,2.0328,1503.115,6036.997,11.7905,5962.59432,2021-08-05,False
981 HK Equity,2021-12-31,2995.361,855.124,0.1082,2.1698,1510.852,6772.367,10.5291,5965.39356,2022-02-10,False
981 HK Equity,2022-06-30,3745.058,961.559,0.12,2.3027,3715.749,7254.924,10.6058,5963.46196,2022-08-11,False
981 HK Equity,2022-12-31,3528.226,856.383,0.1083,2.4202,1640.41,8694.432,10.0163,5955.14214,2023-02-09,False
981 HK Equity,2023-06-30,3022.684,633.864,0.08,2.4906,1598.166,9661.319,7.8566,5967.69855,2023-08-10,False
981 HK Equity,2023-12-31,3298.876,268.662,0.034,2.5314,1769.062,10208.666,4.597,5972.93318,2024-02-06,False
981 HK Equity,2024-06-30,3651.452,236.361,0.03,2.5435,490.67,9828.373,2.5266,5982.57555,2024-08-08,False
981 HK Equity,2024-12-31,4378.469,256.387,0.0322,2.5844,2687.87,11595.997,2.4196,5987.18071,2025-02-11,False
981 HK Equity,2025-06-30,4456.267,320.522,0.04,2.6365,911.051,11943.937,2.7943,5997.5784,2025-08-07,False
981 HK Equity,2025-12-31,4870.532,364.609,0.0456,2.6798,2289.71,12596.181,3.2584,6000.84014,2026-02-10,False
981 HK Equity,2026-06-30,5511.075,676.645,0.08,2.9377,3208.434,14018.957,4.5071,6013.93333,2026-08-13,False
9888 HK Equity,2021-06-30,,,,,,,,2268.94103,2021-08-12,False
9888 HK Equity,2021-12-31,,,,,,,,2224.56908,2022-03-01,False
9888 HK Equity,2022-06-30,,,,,,,,2205.10378,2022-08-30,False
9888 HK Equity,2022-12-30,,,,,,,,2205.10378,2023-02-22,False
9888 HK Equity,2023-06-30,,,,,,,,2255.39746,2023-08-22,False
9888 HK Equity,2023-12-29,,,,,,,,2255.39746,2024-02-28,False
9888 HK Equity,2024-06-28,,,,,,,,2280.43943,2024-08-22,False
9888 HK Equity,2024-12-31,,,,,,,,2280.43943,2025-02-18,False
9888 HK Equity,2025-06-30,,,,,,,,2280.43943,2025-08-20,False
9888 HK Equity,2025-12-31,,,,,,,,2280.43943,2026-02-26,False
9888 HK Equity,2026-06-30,,,,,,,,2198.00095,2026-08-18,False
9901 HK Equity,2018-11-30,1456.918,97.406,,,356.8,0.0,,,2019-02-28,True
9901 HK Equity,2019-05-31,1639.573,140.659,,,448.848,96.457,,,2019-08-29,True
9901 HK Equity,2019-11-30,1856.988,262.427,,,53.437,1414.737,17.7332,,2020-02-28,True
9901 HK Equity,2020-05-31,1721.694,150.906,,,,1580.043,16.2283,,2020-08-29,True
9901 HK Equity,2020-11-30,1874.055,228.554,,,802.276,1564.608,10.3985,,2021-02-28,True
9901 HK Equity,2020-12-31,,,,,,,,1701.65887,2020-07-28,False
9901 HK Equity,2021-05-31,2402.484,105.86,,,327.809,2162.293,8.7468,,2021-08-29,True
9901 HK Equity,2021-06-30,,,,,,,,1714.21887,2021-01-22,False
9901 HK Equity,2021-11-30,1967.132,-875.98,,,-1074.835,1456.398,-17.4859,,2022-02-28,True
9901 HK Equity,2021-12-31,,,,,,,,1696.96618,2021-09-24,False
9901 HK Equity,2022-05-31,1138.114,-311.741,,,-205.618,680.411,-27.5612,,2022-08-29,True
9901 HK Equity,2022-06-30,,,,,,,,1696.96618,2022-02-22,False
9901 HK Equity,2022-11-30,1383.036,66.734,,,358.917,487.029,-6.3541,,2023-02-28,True
9901 HK Equity,2022-12-30,,,,,,,,1699.37579,2022-07-27,False
9901 HK Equity,2023-05-31,1614.724,110.607,,,612.091,458.595,4.8521,,2023-08-29,True
9901 HK Equity,2023-06-30,,,,,,,,1699.37579,2023-01-17,False
9901 HK Equity,2023-11-30,1969.621,195.452,,,636.372,510.673,8.2309,,2024-02-28,True
9901 HK Equity,2023-12-29,,,,,,,,1699.37579,2023-07-26,False
9901 HK Equity,2024-05-31,2343.965,114.139,,,486.271,662.33,8.3897,,2024-08-29,True
9901 HK Equity,2024-06-28,,,,,,,,1655.01929,2024-01-24,False
9901 HK Equity,2024-11-30,2474.052,277.361,,,496.507,722.833,10.3992,,2025-02-28,True
9901 HK Equity,2024-12-31,,,,,,,,1635.28833,2024-07-31,False
9901 HK Equity,2025-05-31,2426.21,94.355,,,400.085,803.776,9.9953,,2025-08-29,True
9901 HK Equity,2025-06-30,,,,,,,,1635.28833,2025-01-21,False
9901 HK Equity,2025-11-30,2714.421,286.175,,,515.786,779.854,10.0326,,2026-02-28,True
9901 HK Equity,2025-12-31,,,,,,,,1591.45747,2025-07-30,False
9901 HK Equity,2026-05-31,2946.873,188.997,,,511.294,848.841,12.4257,,2026-08-29,True
9901 HK Equity,2026-06-30,,,,,,,,1591.45747,2026-01-28,False
992 HK Equity,2016-03-31,22045.931,480.402,0.0434,0.2701,-290.983,3250.927,-3.618,,2015-08-12,False
992 HK Equity,2016-06-30,,,,,,,,11108.6543,2015-11-12,False
992 HK Equity,2016-09-30,21287.287,329.782,0.0299,0.2846,1578.35,2527.034,26.4098,,2016-02-03,False
992 HK Equity,2016-12-30,,,,,,,,11108.654,2016-05-26,False
992 HK Equity,2017-03-31,21747.444,207.174,0.0187,0.2902,607.941,3036.695,17.1948,,2016-08-18,False
992 HK Equity,2017-06-30,,,,,,,,11108.654,2016-11-03,False
992 HK Equity,2017-09-30,21773.102,93.552,0.0061,0.2845,-196.112,2661.305,8.6074,,2017-02-16,False
992 HK Equity,2017-12-29,,,,,,,,12014.792,2017-05-25,False
992 HK Equity,2018-03-31,23576.841,-229.195,-0.022,0.2929,-527.75,3815.417,-5.616,,2017-08-18,False
992 HK Equity,2018-06-29,,,,,,,,12014.792,2017-11-02,False
992 HK Equity,2018-09-30,25292.534,272.327,0.0206,0.2515,414.713,4459.899,-0.3439,,2018-01-31,False
992 HK Equity,2018-12-31,,,,,,,,12014.79161,2018-05-24,False
992 HK Equity,2019-03-31,25745.409,377.776,0.0295,0.2827,1085.489,4379.813,17.2476,,2018-08-16,False
992 HK Equity,2019-06-28,,,,,,,,12014.79161,2018-11-08,False
992 HK Equity,2019-09-30,26034.142,391.301,0.0306,0.2704,1266.864,5177.496,22.8173,,2019-02-21,False
992 HK Equity,2019-12-31,,,,,,,,12014.79161,2019-05-23,False
992 HK Equity,2020-03-31,24682.207,327.55,0.0252,0.2661,997.32,5298.381,20.1726,,2019-08-15,False
992 HK Equity,2020-06-30,,,,,,,,12014.79161,2019-11-07,False
992 HK Equity,2020-09-30,27866.765,549.897,0.0439,0.2931,1106.191,6381.287,24.331,,2020-02-20,False
992 HK Equity,2020-12-31,,,,,,,,12041.70561,2020-05-20,False
992 HK Equity,2021-03-31,32875.547,660.942,0.055,0.2962,2583.233,6236.035,34.8788,,2020-08-13,False
992 HK Equity,2021-06-30,,,,,,,,12041.70561,2020-11-03,False
992 HK Equity,2021-09-30,34797.926,978.05,0.0844,0.3324,2032.809,5483.964,43.4109,,2021-02-03,False
992 HK Equity,2021-12-31,,,,,,,,12041.70561,2021-05-27,False
992 HK Equity,2022-03-31,36820.29,1051.768,0.0902,0.4144,2104.913,8127.081,47.4829,,2021-08-11,False
992 HK Equity,2022-06-30,,,,,,,,12041.70561,2021-11-04,False
992 HK Equity,2022-09-30,34045.155,1056.914,0.0893,0.4275,2534.265,7504.198,45.9045,,2022-02-22,False
992 HK Equity,2022-12-30,,,,,,,,12128.13029,2022-05-26,False
992 HK Equity,2023-03-31,27901.699,550.808,0.046,0.4607,267.137,7104.442,30.3968,,2022-08-10,False
992 HK Equity,2023-06-30,,,,,,,,12128.13029,2022-11-03,False
992 HK Equity,2023-09-30,27309.713,425.766,0.0357,0.4228,1182.731,6518.795,18.9416,,2023-02-17,False
