date,AUDUSD Curncy,BDIY Index,CL1 Comdty,CNCPIYOY Index,CNGDPYOY Index,CO1 Comdty,CPI YOY Index,CPMINDX Index,DXY Curncy,EURUSD Curncy,FDTR Index,GBPUSD Curncy,GC1 Comdty,GCNY10YR Index,HG1 Comdty,HIHD01M Index,HIHD03M Index,HKCPIY Index,HKGDYOY Index,HKUERATE Index,HSAHP Index,HSCEI Index,HSCI Index,HSI Index,HSTECH Index,LF98TRUU Index,LUACTRUU Index,MXEF Index,MXWO Index,NAPMPMI Index,NDX Index,NG1 Comdty,NKY Index,SHCOMP Index,SHSZ300 Index,SI1 Comdty,SPX Index,USDCNH Curncy,USDCNY Curncy,USDHKD Curncy,USDJPY Curncy,USGG10YR Index,USGG2YR Index,USGG30YR Index,USURTOT Index,VHSI Index,VIX Index
2018-01-02,0.783,1230.0,60.37,,,66.57,,,91.872,1.2059,1.5,1.359,1316.1,3.918,327.8,1.18554,1.30607,,,,128.83,12068.99,4224.21,30515.31,5637.56,1951.84,2888.75,1177.98,2116.04,,6511.34,3.056,,3348.326,4087.4,17.206,2695.81,6.5015,6.493,7.815,112.29,2.4633,1.9191,2.8136,,14.82,9.77
2018-01-03,0.7836,1262.0,61.63,,,67.84,,,92.162,1.2015,1.5,1.3516,1318.5,3.925,325.75,1.12,1.30286,,,,128.54,12088.99,4239.86,30560.95,5702.2,1956.91,2893.38,1184.21,2125.65,,6575.8,3.008,,3369.108,4111.39,17.267,2713.06,6.4957,6.503,7.8167,112.51,2.4471,1.9313,2.7855,,14.16,9.15
2018-01-04,0.7864,1341.0,62.01,,,68.07,,,91.853,1.2068,1.5,1.3551,1321.6,3.94,326.3,1.05607,1.29714,,,,127.43,12203.55,4264.77,30736.48,5752.27,1961.97,2892.44,1192.56,2142.75,,6584.58,2.88,23506.33,3385.71,4128.81,17.269,2723.99,6.492,6.4935,7.8174,112.75,2.4525,1.9515,2.7863,,13.69,9.22
2018-01-05,0.7864,1371.0,61.44,,,67.62,,,91.949,1.2029,1.5,1.3571,1322.3,3.928,322.95,1.01929,1.26857,,,,128.09,12211.63,4278.16,30814.64,5759.7,1964.27,2889.56,1201.01,2156.6,,6653.29,2.795,23714.53,3391.75,4138.75,17.285,2743.15,6.4785,6.4884,7.8196,113.05,2.4763,1.9599,2.8105,,13.39,9.22
2018-01-08,0.7842,1385.0,61.73,,,67.78,,,92.358,1.1967,1.5,1.3568,1320.4,3.921,322.4,0.94,1.26036,,,,127.51,12235.19,4303.51,30899.53,5752.36,1965.99,2890.62,1206.86,2157.96,,6676.63,2.835,,3409.479,4160.16,17.144,2747.71,6.4972,6.4998,7.8209,113.09,2.48,1.9579,2.8113,,13.41,9.52
2018-01-09,0.7824,1395.0,62.96,,,68.82,,,92.528,1.1937,1.5,1.354,1313.7,3.909,321.6,0.93714,1.26107,,,,126.93,12255.68,4316.85,31011.41,5778.2,1965.77,2881.28,1205.14,2161.78,,6677.94,2.923,23849.99,3413.899,4189.3,17.01,2751.29,6.535,6.5297,7.8208,112.65,2.553,1.9682,2.8952,,13.38,10.08
2018-01-10,0.7843,1366.0,63.57,,,69.2,,,92.332,1.1948,1.5,1.3507,1319.3,3.945,323.55,0.935,1.26,,,,127.27,12289.17,4325.97,31073.72,5712.15,1961.75,2883.22,1197.53,2162.29,,6662.66,2.906,23788.2,3421.834,4207.81,17.035,2748.23,6.523,6.5082,7.8225,111.44,2.5568,1.9724,2.8984,,13.44,9.82
2018-01-11,0.7892,1303.0,63.8,,,69.26,,,91.852,1.2032,1.5,1.3538,1322.5,3.956,323.3,0.94036,1.26036,,,,127.93,12295.52,4325.71,31120.39,5790.61,1963.16,2889.41,1197.01,2171.78,,6708.49,3.084,23710.43,3425.345,4205.59,16.966,2767.56,6.4907,6.5063,7.823,111.26,2.5367,1.9786,2.8673,,13.71,9.88
2018-01-12,0.7917,1279.0,64.3,,,69.87,,,90.974,1.2202,1.5,1.3728,1334.9,3.948,321.85,0.94036,1.22911,,,,127.3,12468.93,4365.36,31412.54,5812.6,1963.48,2889.52,1208.17,2185.31,,6758.54,3.2,23653.82,3428.941,4225.0,17.141,2786.24,6.4611,6.469,7.8224,111.06,2.5462,1.9976,2.8491,,13.05,10.16
2018-01-15,0.7965,1264.0,,,,70.26,,,90.974,1.2264,1.5,1.3792,,3.966,,0.95143,1.21571,,,,130.11,12470.42,4334.73,31338.87,5643.45,,,1210.64,2193.95,,,,23714.88,3410.488,4225.24,,,6.4305,6.4371,7.8235,110.54,2.5462,1.9976,2.8491,,13.78,
2018-01-16,0.7961,1221.0,63.73,,,69.15,,,90.393,1.226,1.5,1.3792,1337.1,3.965,321.95,0.93481,1.21821,,,,128.17,12787.28,4410.05,31904.75,5704.08,1965.15,2892.71,1217.87,2188.39,,6737.14,3.129,23951.81,3436.594,4258.47,17.189,2776.42,6.4369,6.444,7.8229,110.45,2.5371,2.0142,2.8254,,14.16,11.66
2018-01-17,0.797,1164.0,63.97,,,69.38,,,90.541,1.2186,1.5,1.3831,1339.2,3.964,318.9,0.91857,1.21951,,,,128.08,12868.78,4420.47,31983.41,5660.27,1964.52,2886.7,1222.62,2199.93,,6810.28,3.232,23868.34,3444.671,4248.12,17.166,2802.56,6.4326,6.4343,7.8182,111.29,2.5904,2.0431,2.857,,15.0,11.91
2018-01-18,0.8001,1139.0,63.95,,,69.31,,,90.498,1.2238,1.5,1.3894,1327.2,3.979,319.9,0.935,1.22,,,,128.53,13094.92,4435.97,32121.94,5610.05,1962.83,2879.66,1227.52,2196.73,,6811.38,3.189,23763.37,3474.754,4271.42,16.954,2798.03,6.4215,6.42,7.817,111.11,2.6256,2.0434,2.9033,,16.11,12.22
2018-01-19,0.7995,1125.0,63.37,,,68.61,,,90.572,1.2222,1.5,1.3858,1333.1,3.978,318.75,0.92679,1.21714,,,,128.31,13179.52,4466.11,32254.89,5664.72,1961.88,2873.65,1232.6,2207.4,,6834.33,3.185,23808.06,3487.864,4285.4,17.036,2810.3,6.4004,6.404,7.8171,110.77,2.6592,2.0647,2.9331,,15.97,11.27
2018-01-22,0.8017,1129.0,63.49,,,69.03,,,90.401,1.2262,1.5,1.3987,1331.9,3.961,319.85,0.92214,1.21571,,,,127.87,13204.58,4497.94,32393.41,5728.94,1962.97,2870.14,1238.5,2221.01,,6906.28,3.224,23816.33,3501.362,4336.6,16.989,2832.97,6.4029,6.405,7.8184,110.92,2.65,2.0608,2.913,,16.23,11.03
2018-01-23,0.8,1157.0,64.47,,,69.96,,,90.124,1.2299,1.5,1.4,1336.7,3.955,311.1,0.91857,1.21571,,,,128.57,13490.45,4563.62,32930.7,5756.36,1965.31,2876.85,1252.39,2230.05,,6963.46,3.444,24124.15,3546.505,4382.61,16.913,2839.13,6.3987,6.4047,7.8189,110.31,2.6131,2.0403,2.8945,,18.15,11.1
2018-01-24,0.8062,1200.0,65.61,,,70.53,,,89.206,1.2408,1.5,1.4242,1356.3,3.956,322.85,0.9175,1.21643,,,,128.0,13620.93,4569.13,32958.69,5749.34,1966.36,2872.61,1258.75,2232.3,,6919.35,3.509,23940.78,3559.465,4389.89,17.489,2837.54,6.3495,6.3575,7.8183,109.22,2.6465,2.0762,2.9283,,17.28,11.47
2018-01-25,0.8026,1217.0,65.51,,,70.42,,,89.391,1.2396,1.5,1.4142,1362.9,3.948,321.65,0.91857,1.21929,,,,130.19,13388.16,4529.43,32654.45,5679.01,1966.85,2883.48,1263.45,2234.38,,6916.3,3.447,23669.49,3548.307,4365.08,17.615,2839.25,6.3295,6.3264,7.8176,109.41,2.617,2.0842,2.8809,,17.6,11.58
2018-01-26,0.811,1219.0,66.14,,,70.52,,,89.067,1.2427,1.5,1.416,1352.1,3.949,319.9,0.92,1.21767,,,,128.36,13723.96,4594.24,33154.12,5697.1,1967.27,2878.84,1273.07,2248.93,,7022.97,3.505,23631.88,3558.129,4381.3,17.441,2872.87,6.3263,6.3283,7.8181,108.58,2.6599,2.1163,2.9114,,17.53,11.08
2018-01-29,0.8094,1214.0,65.56,,,69.46,,,89.308,1.2383,1.5,1.4074,1340.3,3.95,319.4,0.91571,1.22,,,,127.64,13659.59,4564.42,32966.89,5547.09,1965.59,2875.57,1267.98,2234.22,,6988.32,3.631,23629.34,3523.001,4302.02,17.127,2853.53,6.3381,6.3405,7.8175,108.96,2.6936,2.1163,2.9421,,19.85,13.84
2018-01-30,0.8083,1191.0,64.5,,,69.02,,,89.16,1.2402,1.5,1.4147,1335.4,3.936,318.9,0.94736,1.21857,,,,127.68,13389.38,4506.45,32607.29,5496.93,1960.63,2869.38,1247.63,2214.11,,6930.73,3.195,23291.97,3488.009,4256.1,17.058,2822.43,6.3281,6.3239,7.8208,108.78,2.7199,2.1243,2.9706,,19.15,14.79
2018-01-31,0.8055,1152.0,64.73,1.5,,69.05,2.1,51.3,89.133,1.2414,1.5,1.4191,1339.0,3.922,319.55,0.93036,1.215,1.7,,2.9,128.17,13561.65,4534.48,32887.27,5547.43,1961.66,2874.04,1254.59,2213.24,59.4,6949.99,2.995,23098.29,3480.833,4275.9,17.241,2823.81,6.2985,6.2888,7.8229,109.19,2.705,2.1406,2.9348,4.0,18.26,13.54
2018-02-01,0.8039,1114.0,65.8,,,69.65,,,88.671,1.251,1.5,1.4264,1344.3,3.915,320.9,0.91304,1.2175,,,,130.46,13434.14,4498.35,32642.09,5493.43,1959.73,2865.65,1248.65,2212.53,,6901.5,2.856,23486.11,3446.98,4245.9,17.155,2821.98,6.2913,6.2994,7.8196,109.4,2.7896,2.1609,3.0241,,17.86,13.47
2018-02-02,0.7931,1095.0,65.45,,,68.58,,,89.195,1.2463,1.5,1.4118,1333.7,3.919,318.75,0.90488,1.21761,,,,130.84,13538.66,4502.24,32601.78,5555.3,1953.83,2850.95,1230.84,2171.54,,6760.29,2.846,23274.53,3462.081,4271.23,16.709,2762.13,6.3131,6.3014,7.8205,110.17,2.8411,2.1413,3.0868,,17.32,17.31
2018-02-05,0.7878,1082.0,64.15,,,67.62,,,89.554,1.2367,1.5,1.3959,1333.0,3.924,322.1,0.9059,1.21573,,,,132.91,13479.83,4447.9,32245.22,5471.22,1949.55,2858.14,1209.34,2103.64,,6495.92,2.747,22682.08,3487.497,4274.15,16.671,2648.94,6.3118,6.2926,7.8207,109.09,2.7056,2.0241,3.006,,18.93,37.32
2018-02-06,0.7906,1095.0,63.39,,,66.86,,,89.585,1.2377,1.5,1.3949,1326.1,3.896,318.9,0.88625,1.20143,,,,137.8,12686.6,4213.42,30595.42,5110.76,1943.08,2857.35,1176.18,2098.85,,6665.98,2.759,21610.24,3370.652,4148.89,16.58,2695.14,6.2819,6.2907,7.8185,109.56,2.8016,2.1051,3.0659,,27.25,29.98
2018-02-07,0.7823,1097.0,61.79,,,65.51,,,90.255,1.2264,1.5,1.3881,1311.6,3.891,308.75,0.85321,1.18982,,,,136.47,12433.29,4177.86,30323.2,5117.08,1947.76,2846.64,1173.38,2101.07,,6582.02,2.702,21645.37,3309.26,4050.5,16.238,2681.66,6.3198,6.2778,7.8182,109.33,2.8359,2.1235,3.1139,,25.72,27.73
2018-02-08,0.7781,1106.0,61.15,,,64.81,,,90.229,1.2247,1.5,1.3913,1316.9,3.898,308.2,0.81285,1.1775,,,,131.17,12380.38,4195.69,30451.27,5177.15,1938.75,2840.89,1163.09,2045.01,,6306.1,2.697,21890.86,3262.05,4012.05,16.341,2581.0,6.3646,6.3298,7.8212,108.74,2.824,2.1034,3.1293,,24.56,33.46
2018-02-09,0.7813,1125.0,59.2,,,62.79,,,90.442,1.2252,1.5,1.3827,1313.1,3.896,303.35,0.77973,1.18303,,,,131.24,11901.67,4061.27,29507.42,5026.69,1925.19,2835.48,1142.85,2050.9,,6412.68,2.584,21382.62,3129.851,3840.65,16.139,2619.55,6.3115,6.3032,7.8183,108.8,2.8512,2.0732,3.1596,,28.29,29.06
2018-02-12,0.7862,1123.0,59.29,,,62.59,,,90.208,1.2292,1.5,1.3838,1324.2,3.892,308.65,0.76757,1.16714,,,,129.99,11900.31,4071.45,29459.63,5037.84,1931.61,2832.81,1153.37,2075.91,,6523.85,2.552,,3154.125,3890.1,16.57,2656.0,6.3237,6.3275,7.8193,108.66,2.8585,2.0753,3.1439,,25.88,25.61
2018-02-13,0.7859,1114.0,59.19,,,62.72,,,89.703,1.2352,1.5,1.3894,1328.1,3.892,316.25,0.76214,1.16518,,,,130.0,12004.51,4130.42,29839.53,5161.89,1927.07,2827.63,1164.49,2080.68,,6553.86,2.594,21244.68,3184.959,3935.63,16.528,2662.94,6.3338,6.341,7.8231,107.82,2.8294,2.104,3.1111,,24.52,24.97
2018-02-14,0.7926,1095.0,60.6,,,64.36,,,89.121,1.2451,1.5,1.3999,1355.5,3.891,323.6,0.75143,1.16214,,,,128.1,12260.99,4213.71,30515.6,5249.19,1927.05,2817.63,1185.33,2105.86,,6675.03,2.587,21154.17,3199.159,3966.96,16.878,2698.63,6.3126,6.3415,7.8224,107.01,2.9022,2.1636,3.162,,23.36,19.26
2018-02-15,0.7945,1089.0,61.34,,,64.33,,,88.593,1.2506,1.5,1.4099,1352.1,,324.55,0.73429,1.15839,,,,125.05,12535.51,4294.94,31115.43,5358.49,1934.58,2826.18,1202.62,2130.94,,6794.92,2.58,21464.98,,,16.796,2731.2,6.2823,,7.8203,106.13,2.9095,2.1844,3.1637,,22.89,19.13
2018-02-16,0.7905,1084.0,61.68,,,64.84,,,89.1,1.2406,1.5,1.4026,1353.2,,324.85,,,,,,,,,,,1940.65,2829.26,1199.73,2137.91,,6770.66,2.558,21720.25,,,16.712,2732.22,6.2987,,7.8209,106.21,2.8749,2.1895,3.1316,,,19.46
2018-02-19,0.7913,1087.0,,,,65.67,,,89.1,1.2407,1.5,1.4,,,,,,,,,,,,,,,,1201.04,2135.94,,,,22149.21,,,,,6.3054,,7.8218,106.59,2.8749,2.1895,3.1316,,,
2018-02-20,0.7883,1117.0,61.9,,,65.25,,,89.716,1.2337,1.5,1.3996,1328.8,,319.05,0.72857,1.15357,,,,126.64,12396.87,4276.13,30873.63,5443.32,1943.14,2825.95,1194.53,2126.22,,6779.7,2.616,21925.1,,,16.438,2716.26,6.3405,,7.8245,107.33,2.8896,2.2187,3.153,,24.12,20.6
2018-02-21,0.7804,1146.0,61.68,,,65.42,,,90.0,1.2284,1.5,1.3918,1330.0,,321.6,0.71179,1.14839,,,,123.88,12686.88,4347.76,31431.89,5498.94,1942.84,2816.13,1209.67,2118.36,,6759.26,2.659,21970.81,,,16.617,2701.33,6.3376,,7.8253,107.78,2.95,2.2661,3.2204,,22.27,20.02
2018-02-22,0.7846,1167.0,62.77,,,66.39,,,89.736,1.233,1.5,1.3956,1330.6,3.891,324.15,0.70016,1.14571,,,,127.92,12528.64,4290.23,30965.68,5460.2,1939.69,2820.08,1200.9,2117.17,,6761.85,2.634,21736.44,3268.559,4052.73,16.587,2703.96,6.3343,6.3527,7.8243,106.75,2.9207,2.246,3.2062,,24.56,18.72
2018-02-23,0.7843,1185.0,63.55,,,67.31,,,89.883,1.2295,1.5,1.3971,1328.2,3.897,321.25,0.70284,1.14714,,,,127.36,12735.06,4335.25,31267.17,5499.32,1939.34,2826.45,1216.43,2140.91,,6896.6,2.625,21892.78,3289.024,4071.09,16.484,2747.3,6.3262,6.3372,7.8233,106.89,2.866,2.238,3.1555,,23.19,16.49
2018-02-26,0.7855,1191.0,63.91,,,67.5,,,89.853,1.2317,1.5,1.3968,1330.7,3.871,319.75,0.70714,1.10746,,,,128.04,12834.06,4360.93,31498.6,5626.08,1945.09,2829.57,1221.08,2159.67,,6989.1,2.639,22153.63,3329.574,4118.42,16.55,2779.6,6.2946,6.3161,7.8234,106.93,2.8623,2.2219,3.153,,21.47,15.8
2018-02-27,0.7789,1188.0,63.01,,,66.63,,,90.355,1.2233,1.5,1.3909,1318.6,3.855,315.75,0.72799,1.08143,,,,127.34,12646.54,4321.33,31268.66,5592.04,1944.57,2821.74,1212.33,2140.57,,6900.35,2.683,22389.86,3292.068,4058.98,16.346,2744.28,6.3264,6.3169,7.8276,107.33,2.8934,2.26,3.1588,,22.29,18.59
2018-02-28,0.7762,1192.0,61.64,2.9,,65.78,2.2,50.3,90.613,1.2194,1.5,1.376,1317.9,3.845,310.75,0.73294,1.08247,3.1,,2.9,127.45,12382.08,4270.28,30844.72,5561.59,1944.99,2827.38,1195.19,2117.99,60.9,6854.42,2.667,22068.24,3259.408,4023.64,16.324,2713.83,6.3311,6.331,7.8261,106.68,2.8606,2.25,3.1242,4.1,23.11,19.85
2018-03-01,0.7756,1196.0,60.99,,,63.83,,,90.324,1.2267,1.5,1.3776,1305.2,3.854,309.95,0.74714,1.08241,,,,126.75,12428.88,4298.21,31044.25,5646.96,1941.51,2831.35,1192.25,2089.98,,6750.54,2.698,21724.47,3273.755,4049.09,16.2,2677.67,6.3475,6.3582,7.828,106.24,2.8078,2.2117,3.0834,,22.69,22.47
